amfi_code,date,nav,aum_cr
120503,2022-11-21,98.4974,36111.88
118632,2022-11-21,63.9751,24626.66
119092,2022-11-21,58.112,21604.67
120841,2022-11-21,51.2671,19314.56
125497,2022-11-21,117.2162,44214.96
118989,2022-11-21,93.5308,35689.72
120594,2022-11-21,44.8668,17707.59
118825,2022-11-21,37.5031,14275.8
119775,2022-11-21,75.2055,27598.38
119551,2022-11-22,90.6022,33124.9
120503,2022-11-22,98.5989,37627.08
118632,2022-11-22,63.8968,23391.43
119092,2022-11-22,59.0149,21631.35
120841,2022-11-22,51.1129,19969.75
125497,2022-11-22,117.2139,43906.78
118989,2022-11-22,94.6382,35495.44
120594,2022-11-22,44.6063,17552.65
118825,2022-11-22,37.0534,14503.74
119775,2022-11-22,74.8878,27738.3
119551,2022-11-23,90.4073,33443.8
120503,2022-11-23,99.0063,36862.22
118632,2022-11-23,63.8614,24286.96
119092,2022-11-23,59.0443,22159.42
120841,2022-11-23,51.4078,19677.01
125497,2022-11-23,117.4584,44158.3
118989,2022-11-23,93.8901,34703.83
120594,2022-11-23,44.5693,17025.31
118825,2022-11-23,37.2389,13989.47
119775,2022-11-23,74.639,28485.14
119551,2022-11-24,90.8726,34153.24
120503,2022-11-24,98.0956,36731.0
118632,2022-11-24,63.9594,24124.8
119092,2022-11-24,58.2488,21990.12
120841,2022-11-24,51.3373,19396.63
125497,2022-11-24,116.8532,43789.45
118989,2022-11-24,93.7891,34930.01
120594,2022-11-24,44.5874,16256.78
118825,2022-11-24,37.3707,14192.74
119775,2022-11-24,74.7901,27564.26
119551,2022-11-25,90.9362,33900.6
120503,2022-11-25,98.0201,36337.36
118632,2022-11-25,63.922,24358.49
119092,2022-11-25,58.6846,21938.43
120841,2022-11-25,51.0196,20595.21
125497,2022-11-25,116.2247,42986.04
118989,2022-11-25,93.7454,35299.71
120594,2022-11-25,45.2248,17056.89
118825,2022-11-25,37.4296,14459.82
119775,2022-11-25,74.7872,27022.45
119551,2022-11-28,90.9606,34108.65
120503,2022-11-28,99.3323,36439.52
118632,2022-11-28,64.5082,23319.91
119092,2022-11-28,59.2083,22066.3
120841,2022-11-28,51.5057,19551.91
125497,2022-11-28,117.9463,44048.77
118989,2022-11-28,93.7702,35120.15
120594,2022-11-28,44.731,16743.65
118825,2022-11-28,37.1282,14086.12
119775,2022-11-28,75.1616,28600.95
119551,2022-11-29,91.4448,34076.24
120503,2022-11-29,98.3002,36672.38
118632,2022-11-29,64.2728,24358.55
119092,2022-11-29,58.9018,21327.29
120841,2022-11-29,51.6548,19438.74
125497,2022-11-29,118.1626,44025.96
118989,2022-11-29,93.9793,36168.77
120594,2022-11-29,44.6839,15955.93
118825,2022-11-29,37.7731,14120.2
119775,2022-11-29,74.6977,27707.48
119551,2022-11-30,90.0717,34933.64
120503,2022-11-30,98.7367,37055.0
118632,2022-11-30,64.4292,23542.67
119092,2022-11-30,58.9594,22542.86
120841,2022-11-30,50.8163,19497.98
125497,2022-11-30,118.0776,44050.74
118989,2022-11-30,93.7437,35117.22
120594,2022-11-30,44.8311,16981.42
118825,2022-11-30,37.3463,14382.21
119775,2022-11-30,74.6974,27740.08
119551,2022-12-01,91.4625,33919.63
120503,2022-12-01,98.7018,36151.29
118632,2022-12-01,64.6675,23273.91
119092,2022-12-01,58.887,21887.73
120841,2022-12-01,51.1859,19062.81
125497,2022-12-01,118.3999,44869.47
118989,2022-12-01,94.0723,35021.27
120594,2022-12-01,44.5535,17657.56
118825,2022-12-01,37.27,13545.04
119775,2022-12-01,74.9498,28367.03
119551,2022-12-02,91.6587,35087.3
120503,2022-12-02,98.8531,36559.92
118632,2022-12-02,64.0462,23910.75
119092,2022-12-02,59.1109,22477.45
120841,2022-12-02,51.5427,18252.78
125497,2022-12-02,117.4679,44728.34
118989,2022-12-02,93.9889,35159.83
120594,2022-12-02,45.5429,16763.03
118825,2022-12-02,37.7243,14919.36
119775,2022-12-02,75.2158,27782.55
119551,2022-12-05,90.2006,33570.53
120503,2022-12-05,98.9737,37095.98
118632,2022-12-05,64.7067,23447.07
119092,2022-12-05,59.047,20974.95
120841,2022-12-05,51.2722,19464.65
125497,2022-12-05,116.784,44408.35
118989,2022-12-05,95.1929,34481.96
120594,2022-12-05,44.9942,17659.24
118825,2022-12-05,37.6281,14198.67
119775,2022-12-05,75.1185,27314.1
119551,2022-12-06,91.1716,34643.33
120503,2022-12-06,98.7828,37160.85
118632,2022-12-06,64.289,23564.28
119092,2022-12-06,58.9124,21473.48
120841,2022-12-06,51.191,19190.05
125497,2022-12-06,117.9362,43529.8
118989,2022-12-06,94.7559,34734.21
120594,2022-12-06,45.1676,17049.19
118825,2022-12-06,37.8567,14171.03
119775,2022-12-06,75.4067,28037.35
119551,2022-12-07,90.6954,34427.86
120503,2022-12-07,99.5843,36737.86
118632,2022-12-07,65.0706,24461.93
119092,2022-12-07,59.6225,21909.41
120841,2022-12-07,51.3416,19227.99
125497,2022-12-07,117.7451,44099.23
118989,2022-12-07,94.4093,35282.26
120594,2022-12-07,45.0908,16312.87
118825,2022-12-07,37.4988,14634.56
119775,2022-12-07,75.1606,27329.59
119551,2022-12-08,90.5036,33838.79
120503,2022-12-08,99.0128,36209.89
118632,2022-12-08,63.9537,24280.41
119092,2022-12-08,59.9942,22436.0
120841,2022-12-08,51.3528,19141.17
125497,2022-12-08,118.1662,43364.11
118989,2022-12-08,93.9674,35128.62
120594,2022-12-08,45.3089,16926.44
118825,2022-12-08,37.4996,14254.71
119775,2022-12-08,75.4207,27508.66
119551,2022-12-09,90.914,34322.59
120503,2022-12-09,99.4839,37002.71
118632,2022-12-09,64.8937,24733.5
119092,2022-12-09,58.7413,22239.31
120841,2022-12-09,51.9478,19766.79
125497,2022-12-09,119.1081,43706.21
118989,2022-12-09,94.9585,35588.14
120594,2022-12-09,45.0523,16895.34
118825,2022-12-09,37.4152,13575.58
119775,2022-12-09,75.4112,28525.71
119551,2022-12-12,91.6642,34767.05
120503,2022-12-12,99.8985,36308.58
118632,2022-12-12,64.674,23748.28
119092,2022-12-12,59.5388,22359.08
120841,2022-12-12,51.573,19662.04
125497,2022-12-12,117.8984,44588.92
118989,2022-12-12,93.8265,35110.44
120594,2022-12-12,45.1444,17137.96
118825,2022-12-12,37.7884,12904.23
119775,2022-12-12,75.0176,27706.43
119551,2022-12-13,92.252,34815.63
120503,2022-12-13,99.6184,37511.47
118632,2022-12-13,64.538,24208.3
119092,2022-12-13,59.4019,21460.1
120841,2022-12-13,51.7271,19021.58
125497,2022-12-13,118.9847,44247.7
118989,2022-12-13,94.7458,34934.06
120594,2022-12-13,44.9356,17052.66
118825,2022-12-13,37.7609,13985.5
119775,2022-12-13,75.749,27752.31
119551,2022-12-14,91.4269,33698.98
120503,2022-12-14,99.2415,36908.82
118632,2022-12-14,64.644,23779.62
119092,2022-12-14,59.058,21796.21
120841,2022-12-14,51.4413,18869.62
125497,2022-12-14,119.1443,44085.7
118989,2022-12-14,95.0091,35087.72
120594,2022-12-14,45.5671,16210.78
118825,2022-12-14,37.8924,13641.77
119775,2022-12-14,75.7275,27923.96
119551,2022-12-15,91.6964,34156.16
120503,2022-12-15,99.2005,36193.53
118632,2022-12-15,64.745,23372.65
119092,2022-12-15,59.5223,21696.05
120841,2022-12-15,51.6086,19382.14
125497,2022-12-15,119.1858,43907.73
118989,2022-12-15,95.0432,35656.65
120594,2022-12-15,45.366,16929.03
118825,2022-12-15,37.6538,14278.79
119775,2022-12-15,75.6548,28259.12
119551,2022-12-16,91.9051,33623.51
120503,2022-12-16,99.0465,36696.85
118632,2022-12-16,64.8183,23351.4
119092,2022-12-16,59.8871,22512.81
120841,2022-12-16,51.4766,18130.51
125497,2022-12-16,118.2505,44078.27
118989,2022-12-16,96.4481,34609.08
120594,2022-12-16,45.4027,17466.46
118825,2022-12-16,37.8044,14557.94
119775,2022-12-16,76.1091,27985.39
119551,2022-12-19,92.6957,34467.96
120503,2022-12-19,99.2783,36712.7
118632,2022-12-19,64.9789,24014.83
119092,2022-12-19,59.4032,21501.77
120841,2022-12-19,52.1475,19196.34
125497,2022-12-19,120.236,44105.21
118989,2022-12-19,96.2094,35855.18
120594,2022-12-19,45.8563,15032.59
118825,2022-12-19,37.8792,14231.73
119775,2022-12-19,75.5658,27736.06
119551,2022-12-20,92.7105,34023.77
120503,2022-12-20,99.8774,37666.23
118632,2022-12-20,65.1155,24555.66
119092,2022-12-20,59.7916,22049.58
120841,2022-12-20,52.1077,18779.7
125497,2022-12-20,119.4887,43317.16
118989,2022-12-20,95.9574,35256.54
120594,2022-12-20,45.5771,17197.21
118825,2022-12-20,37.8755,13016.19
119775,2022-12-20,76.2633,27311.28
119551,2022-12-21,91.9416,34081.48
120503,2022-12-21,100.5996,36410.72
118632,2022-12-21,65.0509,24753.13
119092,2022-12-21,59.4869,22423.97
120841,2022-12-21,52.358,18837.13
125497,2022-12-21,119.6757,43570.02
118989,2022-12-21,95.5075,35123.61
120594,2022-12-21,45.5745,15976.21
118825,2022-12-21,38.2272,13697.84
119775,2022-12-21,76.4838,27923.02
119551,2022-12-22,93.8409,34279.04
120503,2022-12-22,99.6558,36113.92
118632,2022-12-22,65.1279,23785.71
119092,2022-12-22,59.4926,21436.99
120841,2022-12-22,52.3211,18418.47
125497,2022-12-22,119.8392,44116.5
118989,2022-12-22,95.4732,35501.98
120594,2022-12-22,45.7956,17346.67
118825,2022-12-22,38.2645,13893.69
119775,2022-12-22,76.2412,28230.91
119551,2022-12-23,92.9195,33153.6
120503,2022-12-23,100.8241,36519.52
118632,2022-12-23,65.8171,24089.57
119092,2022-12-23,59.8418,21999.89
120841,2022-12-23,52.7272,18825.21
125497,2022-12-23,119.1007,43872.16
118989,2022-12-23,96.5869,35994.08
120594,2022-12-23,46.0507,15739.87
118825,2022-12-23,38.1534,13760.96
119775,2022-12-23,76.3279,27452.53
119551,2022-12-26,92.9965,33407.95
120503,2022-12-26,101.8488,36829.96
118632,2022-12-26,65.5718,23380.24
119092,2022-12-26,60.5132,22291.74
120841,2022-12-26,52.8605,19373.31
125497,2022-12-26,120.242,43636.05
118989,2022-12-26,96.0634,34997.46
120594,2022-12-26,46.1529,16524.19
118825,2022-12-26,38.3905,14376.47
119775,2022-12-26,76.5227,28489.24
119551,2022-12-27,93.4145,34191.58
120503,2022-12-27,100.9022,36886.71
118632,2022-12-27,65.5555,23580.76
119092,2022-12-27,60.3979,22447.19
120841,2022-12-27,52.5956,19451.07
125497,2022-12-27,120.5313,43608.59
118989,2022-12-27,96.5321,35392.13
120594,2022-12-27,45.9249,16503.01
118825,2022-12-27,38.3046,14091.52
119775,2022-12-27,76.2663,28137.16
119551,2022-12-28,93.4717,34102.68
120503,2022-12-28,100.7904,36939.98
118632,2022-12-28,65.5705,23619.39
119092,2022-12-28,60.6295,21335.69
120841,2022-12-28,52.5665,18911.12
125497,2022-12-28,121.1768,43279.95
118989,2022-12-28,96.3964,34657.31
120594,2022-12-28,46.4789,16661.81
118825,2022-12-28,38.3517,14056.85
119775,2022-12-28,77.1875,26963.52
119551,2022-12-29,93.0276,34109.18
120503,2022-12-29,100.8962,36078.79
118632,2022-12-29,65.7781,24078.31
119092,2022-12-29,60.5812,22980.04
120841,2022-12-29,52.3993,18459.46
125497,2022-12-29,120.3189,44486.46
118989,2022-12-29,96.3923,34440.56
120594,2022-12-29,46.3642,16429.96
118825,2022-12-29,38.6898,14107.34
119775,2022-12-29,76.7576,28446.91
119551,2022-12-30,93.9621,34750.98
120503,2022-12-30,101.1345,36640.74
118632,2022-12-30,66.523,24555.77
119092,2022-12-30,60.6453,21574.99
120841,2022-12-30,52.6138,18484.49
125497,2022-12-30,120.6043,43896.61
118989,2022-12-30,96.395,35560.34
120594,2022-12-30,45.7155,16399.38
118825,2022-12-30,38.4284,14304.36
119775,2022-12-30,77.2779,27384.62
119551,2023-01-02,94.1072,33477.79
120503,2023-01-02,101.886,36190.1
118632,2023-01-02,66.3984,24734.28
119092,2023-01-02,61.391,22543.35
120841,2023-01-02,52.8404,18940.5
125497,2023-01-02,121.1467,43694.91
118989,2023-01-02,96.5589,34884.83
120594,2023-01-02,46.6867,17917.18
118825,2023-01-02,38.7861,14101.62
119775,2023-01-02,77.6555,27209.72
119551,2023-01-03,93.7849,34402.59
120503,2023-01-03,101.7902,36615.96
118632,2023-01-03,66.7111,23046.63
119092,2023-01-03,61.2379,21593.95
120841,2023-01-03,53.2991,19200.33
125497,2023-01-03,122.2346,44496.17
118989,2023-01-03,97.0219,35618.67
120594,2023-01-03,46.6248,17512.72
118825,2023-01-03,38.6729,14593.78
119775,2023-01-03,77.7857,27778.95
119551,2023-01-04,94.7055,33813.84
120503,2023-01-04,102.4643,36749.82
118632,2023-01-04,66.583,24033.97
119092,2023-01-04,61.2836,21956.64
120841,2023-01-04,53.3799,19499.83
125497,2023-01-04,121.5369,44462.0
118989,2023-01-04,98.2556,35455.4
120594,2023-01-04,46.6706,16374.1
118825,2023-01-04,39.0468,13233.07
119775,2023-01-04,77.6928,28774.93
119551,2023-01-05,94.124,34269.77
120503,2023-01-05,101.8582,37129.24
118632,2023-01-05,66.2226,23793.87
119092,2023-01-05,60.9178,22050.77
120841,2023-01-05,52.9094,19953.77
125497,2023-01-05,122.357,43755.58
118989,2023-01-05,98.4043,35188.1
120594,2023-01-05,46.7069,16944.14
118825,2023-01-05,39.1559,14078.76
119775,2023-01-05,77.3813,28044.71
119551,2023-01-06,94.733,33987.08
120503,2023-01-06,102.0426,36395.9
118632,2023-01-06,66.2353,24240.57
119092,2023-01-06,60.9529,21678.74
120841,2023-01-06,53.5178,19739.61
125497,2023-01-06,121.7951,43824.35
118989,2023-01-06,97.7184,35452.93
120594,2023-01-06,46.5027,16398.87
118825,2023-01-06,39.0077,13698.38
119775,2023-01-06,77.5084,27994.41
119551,2023-01-09,94.5831,33863.24
120503,2023-01-09,103.3844,36711.66
118632,2023-01-09,66.9983,23764.73
119092,2023-01-09,61.0345,22088.65
120841,2023-01-09,53.8756,19831.3
125497,2023-01-09,124.4751,43852.27
118989,2023-01-09,98.4133,34649.99
120594,2023-01-09,47.3165,17295.77
118825,2023-01-09,39.2745,14298.32
119775,2023-01-09,78.1663,26731.06
119551,2023-01-10,95.6444,34333.87
120503,2023-01-10,103.0644,36386.78
118632,2023-01-10,67.3989,24149.34
119092,2023-01-10,61.5989,21446.54
120841,2023-01-10,53.4416,19155.27
125497,2023-01-10,123.0291,43479.98
118989,2023-01-10,99.2332,34980.69
120594,2023-01-10,46.9833,16930.05
118825,2023-01-10,39.4218,13612.43
119775,2023-01-10,78.2634,27362.74
119551,2023-01-11,95.6997,34213.06
120503,2023-01-11,103.1713,36942.2
118632,2023-01-11,67.7829,23944.96
119092,2023-01-11,61.4743,21710.55
120841,2023-01-11,54.0379,19494.07
125497,2023-01-11,123.5339,43675.78
118989,2023-01-11,98.8563,35500.44
120594,2023-01-11,47.0889,16734.12
118825,2023-01-11,39.3051,14199.76
119775,2023-01-11,78.2765,27843.95
119551,2023-01-12,94.6661,34298.73
120503,2023-01-12,103.2007,37574.77
118632,2023-01-12,66.8024,24084.8
119092,2023-01-12,61.8893,21650.7
120841,2023-01-12,53.9861,19341.6
125497,2023-01-12,123.7437,43883.33
118989,2023-01-12,97.3642,35240.45
120594,2023-01-12,47.1562,16434.41
118825,2023-01-12,39.0484,14261.47
119775,2023-01-12,78.6994,28789.63
119551,2023-01-13,95.1936,34592.76
120503,2023-01-13,103.4119,36551.86
118632,2023-01-13,67.5872,24438.25
119092,2023-01-13,61.6732,22785.2
120841,2023-01-13,53.9545,18583.47
125497,2023-01-13,123.009,44535.98
118989,2023-01-13,98.6649,35244.52
120594,2023-01-13,47.2284,16743.78
118825,2023-01-13,39.5099,13759.05
119775,2023-01-13,78.2886,26849.3
119551,2023-01-16,95.9093,33867.97
120503,2023-01-16,104.4318,36447.95
118632,2023-01-16,68.0432,23855.48
119092,2023-01-16,62.5647,21513.14
120841,2023-01-16,54.0927,19539.31
125497,2023-01-16,124.8367,44421.97
118989,2023-01-16,98.759,35744.15
120594,2023-01-16,47.4134,15985.94
118825,2023-01-16,39.415,13825.81
119775,2023-01-16,78.7458,28652.96
119551,2023-01-17,96.3283,34569.69
120503,2023-01-17,103.6093,35964.97
118632,2023-01-17,67.971,24017.02
119092,2023-01-17,62.4198,22330.08
120841,2023-01-17,54.3057,19600.59
125497,2023-01-17,124.407,44102.58
118989,2023-01-17,100.3624,35844.84
120594,2023-01-17,47.2639,16009.02
118825,2023-01-17,39.8082,13781.8
119775,2023-01-17,79.0952,27755.93
119551,2023-01-18,96.3791,33793.05
120503,2023-01-18,103.6182,35907.51
118632,2023-01-18,67.2166,23472.9
119092,2023-01-18,62.6098,21531.15
120841,2023-01-18,54.3417,19760.75
125497,2023-01-18,125.2687,43721.49
118989,2023-01-18,99.9498,35012.25
120594,2023-01-18,47.1469,17278.72
118825,2023-01-18,39.6476,13561.47
119775,2023-01-18,79.3287,28166.82
119551,2023-01-19,96.4502,33515.9
120503,2023-01-19,104.2363,36952.78
118632,2023-01-19,68.2587,23892.05
119092,2023-01-19,62.0653,22212.18
120841,2023-01-19,54.7229,18902.23
125497,2023-01-19,125.0046,44524.13
118989,2023-01-19,100.2468,35872.32
120594,2023-01-19,47.6823,17503.85
118825,2023-01-19,39.9223,13586.29
119775,2023-01-19,79.4798,28117.59
119551,2023-01-20,96.2272,33835.4
120503,2023-01-20,103.543,37155.19
118632,2023-01-20,68.3851,24575.44
119092,2023-01-20,62.8238,21697.53
120841,2023-01-20,54.4659,19971.8
125497,2023-01-20,125.4996,43631.23
118989,2023-01-20,98.886,35085.57
120594,2023-01-20,47.4669,16831.32
118825,2023-01-20,39.9126,13276.44
119775,2023-01-20,79.5817,27392.12
119551,2023-01-23,97.9832,34025.8
120503,2023-01-23,105.1291,36277.98
118632,2023-01-23,67.7801,23520.58
119092,2023-01-23,62.4552,22586.31
120841,2023-01-23,54.4605,19613.5
125497,2023-01-23,125.6683,43944.23
118989,2023-01-23,99.2552,34925.17
120594,2023-01-23,48.0978,17068.65
118825,2023-01-23,39.9378,13281.55
119775,2023-01-23,79.8673,28126.85
119551,2023-01-24,96.856,34216.57
120503,2023-01-24,104.7293,35796.12
118632,2023-01-24,68.3218,23654.85
119092,2023-01-24,63.1404,22359.75
120841,2023-01-24,54.7997,18926.62
125497,2023-01-24,125.9175,44747.07
118989,2023-01-24,100.0628,34880.44
120594,2023-01-24,48.202,17040.42
118825,2023-01-24,39.8902,14577.63
119775,2023-01-24,80.127,27528.59
119551,2023-01-25,97.3124,33996.4
120503,2023-01-25,105.9602,37103.7
118632,2023-01-25,68.7537,24066.65
119092,2023-01-25,63.0346,21305.43
120841,2023-01-25,54.5379,19394.67
125497,2023-01-25,126.0024,43798.26
118989,2023-01-25,99.7469,34656.11
120594,2023-01-25,48.139,16863.45
118825,2023-01-25,39.9095,13535.51
119775,2023-01-25,80.1367,27924.58
119551,2023-01-26,97.2595,33747.82
120503,2023-01-26,105.4115,36941.35
118632,2023-01-26,68.5137,24831.34
119092,2023-01-26,62.8145,22083.16
120841,2023-01-26,54.5889,18700.51
125497,2023-01-26,126.4591,44363.2
118989,2023-01-26,100.8567,34863.73
120594,2023-01-26,48.1653,16303.53
118825,2023-01-26,40.2632,12685.53
119775,2023-01-26,80.0171,27601.38
119551,2023-01-27,98.0075,33901.01
120503,2023-01-27,106.0523,37522.82
118632,2023-01-27,68.9297,23181.01
119092,2023-01-27,62.8532,21750.42
120841,2023-01-27,55.1308,19389.82
125497,2023-01-27,125.3898,44392.29
118989,2023-01-27,100.4504,35023.06
120594,2023-01-27,48.2094,16735.11
118825,2023-01-27,40.404,14569.68
119775,2023-01-27,79.7972,27437.14
119551,2023-01-30,98.3251,34056.64
120503,2023-01-30,106.1826,36812.54
118632,2023-01-30,69.4302,24385.83
119092,2023-01-30,63.5222,21661.64
120841,2023-01-30,55.3946,18394.89
125497,2023-01-30,126.4795,43682.28
118989,2023-01-30,100.9478,34731.61
120594,2023-01-30,47.9211,17419.2
118825,2023-01-30,40.2484,13911.38
119775,2023-01-30,80.7466,28532.59
119551,2023-01-31,98.5271,33784.2
120503,2023-01-31,106.1127,36347.33
118632,2023-01-31,69.3673,24010.52
119092,2023-01-31,63.6352,22413.65
120841,2023-01-31,55.5056,19468.08
125497,2023-01-31,126.8183,43378.66
118989,2023-01-31,101.5611,36041.72
120594,2023-01-31,48.3121,16461.31
118825,2023-01-31,40.4442,14837.15
119775,2023-01-31,80.3077,26792.06
119551,2023-02-01,97.818,34049.85
120503,2023-02-01,106.0908,36669.85
118632,2023-02-01,69.0817,23676.56
119092,2023-02-01,63.2356,22179.99
120841,2023-02-01,55.5234,18407.33
125497,2023-02-01,127.7963,44220.75
118989,2023-02-01,101.7847,35058.57
120594,2023-02-01,48.5162,16238.2
118825,2023-02-01,40.6627,14707.45
119775,2023-02-01,80.6874,27340.63
119551,2023-02-02,98.0675,34295.65
120503,2023-02-02,106.1032,36402.18
118632,2023-02-02,69.3641,23563.09
119092,2023-02-02,63.9067,22472.76
120841,2023-02-02,55.612,18846.06
125497,2023-02-02,127.1929,44554.69
118989,2023-02-02,100.7423,35302.86
120594,2023-02-02,48.8164,17705.76
118825,2023-02-02,40.2679,14138.11
119775,2023-02-02,81.234,28602.92
119551,2023-02-03,97.5314,32995.21
120503,2023-02-03,106.4807,37049.16
118632,2023-02-03,69.3603,23836.07
119092,2023-02-03,63.9659,22738.75
120841,2023-02-03,55.376,19278.85
125497,2023-02-03,126.5927,44867.75
118989,2023-02-03,101.1653,34664.95
120594,2023-02-03,48.3915,16275.76
118825,2023-02-03,40.7055,15160.82
119775,2023-02-03,81.0551,27831.97
119551,2023-02-06,98.9525,33546.49
